periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp,version
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,1,463,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,1,75,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,1,131,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,1,119,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,1,65,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,1,744,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,1,114,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,1,203,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,1,183,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,1,94,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,1,578,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,1,77,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,1,143,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,1,161,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818060,"Columbus, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,1,96,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,1,11458,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,1,1421,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,1,3353,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,1,3206,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,1,1691,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,1,327,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,1,44,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,1,75,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,1,83,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,1,49,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,1,263,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,1,30,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,1,69,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,1,69,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,1,47,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,1,230,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,1,17,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,1,43,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,1,59,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2818420,"Corinth, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,1,81,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,1,13496,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,1,2121,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,1,3900,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,1,3861,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,1,2085,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,1,465,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,1,72,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,1,128,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,1,132,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,1,75,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,1,348,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,1,56,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,1,91,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,1,73,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,1,43,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,1,248,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,1,45,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,1,75,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,1,73,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824740,"Greenville, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,1,38,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,1,11142,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,1,1836,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,1,3416,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,1,3158,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,1,1558,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2824900,"Greenwood, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,1,179,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
